sale_id,customer_id,product_id,quantity,sale_date,payment_method,store_location
508,250,64,2,2023-10-21,Debit Card,North Stephenborough
509,213,51,3,2022-05-31,Credit Card,East Jenniferhaven
510,270,37,3,2023-03-30,Debit Card,South Anthonyfurt
511,130,54,1,2022-12-30,Credit Card,New Brettview
512,276,74,4,2022-05-06,Credit Card,Danafurt
513,47,77,2,2024-06-15,Credit Card,Derekton
514,162,62,3,2023-08-04,Debit Card,Kristinborough
515,34,72,1,2024-05-08,Debit Card,Lake Erica
516,19,42,3,2024-01-15,Debit Card,Lake Katrina
517,92,47,4,2022-08-08,Credit Card,West Richard
518,21,10,3,2024-01-14,Credit Card,North Rebeccashire
519,158,10,3,2022-07-04,Debit Card,Deanland
520,77,22,4,2022-12-21,Credit Card,Hallfort
521,51,13,3,2024-05-12,Debit Card,Brandonville
522,114,25,4,2023-12-04,Debit Card,Hannahside
523,133,55,4,2023-01-10,Credit Card,Victoriafurt
524,293,20,1,2023-10-28,Debit Card,Lake Andrewville
525,192,80,3,2023-12-26,PayPal,Carolynmouth
526,76,52,1,2023-07-15,Cash,Combsport
527,253,12,4,2023-05-01,Credit Card,West Michaelport
528,282,24,3,2023-04-23,Credit Card,Brownfurt
529,190,17,3,2023-03-30,Debit Card,Lake Jennifertown
530,262,76,2,2022-09-11,Credit Card,Timothybury
531,127,5,2,2022-10-01,Credit Card,North Cassandra
532,239,36,4,2024-08-05,Credit Card,Maystad
533,289,11,3,2023-07-01,Credit Card,Benderbury
534,120,34,4,2024-12-16,Credit Card,West Glenn
535,259,31,1,2022-02-23,Credit Card,Jeremyville
536,38,62,4,2022-08-28,Credit Card,New Sherylside
537,209,80,2,2023-09-22,PayPal,Glennview
538,109,76,1,2023-07-30,Credit Card,Catherinehaven
539,145,10,4,2022-07-31,Debit Card,Jameston
540,99,29,4,2022-11-04,Credit Card,New Randyport
541,192,80,1,2024-12-15,Debit Card,Reevesview
542,172,35,4,2023-05-01,Cash,Johnstonport
543,158,24,1,2023-08-03,Cash,Patrickhaven
544,273,12,1,2023-07-16,Debit Card,East Michelle
545,31,61,2,2023-05-14,Debit Card,Port Jessica
546,57,32,1,2024-12-14,Credit Card,West Bryan
547,286,31,2,2022-09-27,Debit Card,Port Josephside
548,222,2,1,2023-12-15,Debit Card,North Michael
549,268,52,2,2022-05-21,Cash,North Margaretshire
550,123,55,2,2024-07-22,Credit Card,West Douglasstad
551,196,10,4,2023-05-13,Credit Card,Lake Leonardport
552,62,31,2,2024-08-30,Credit Card,Brianburgh
553,213,30,4,2023-03-15,Debit Card,Lake Timothy
554,123,79,4,2023-10-22,Credit Card,Maryberg
555,234,43,1,2023-04-01,Debit Card,Shawnbury
556,299,42,3,2024-12-07,Debit Card,South Michael
557,240,79,2,2024-03-26,Debit Card,Port Patrickchester
558,238,53,4,2024-04-14,Credit Card,New Megan
559,10,3,3,2023-10-08,Credit Card,Jenniferfurt
560,225,73,4,2023-12-01,Credit Card,Duffyfurt
561,259,40,3,2023-01-08,Cash,East Christina
562,223,78,1,2024-11-10,Crypto,New Briantown
563,158,46,2,2024-08-30,Debit Card,Courtneymouth
564,36,2,2,2024-12-11,Credit Card,Hicksbury
565,71,53,1,2024-12-02,Debit Card,South Kimberlyburgh
566,93,53,1,2024-04-09,Debit Card,Matthewberg
567,34,70,2,2022-04-06,Cash,East Katherine
568,72,46,3,2024-03-25,Debit Card,Amybury
569,87,2,1,2023-05-16,Debit Card,Shortbury
570,138,66,1,2022-09-11,PayPal,East Loriview
571,203,52,3,2023-07-15,Debit Card,East Timothy
572,76,52,2,2022-12-06,Debit Card,Juliashire
573,85,72,4,2024-08-12,Credit Card,West Tammy
574,101,24,1,2023-12-02,Credit Card,Liuton
575,35,21,3,2022-05-03,Credit Card,Lake Shawnburgh
576,35,49,3,2022-06-26,Credit Card,Livingstonhaven
577,289,2,2,2022-04-22,Cash,Vickiehaven
578,144,75,3,2024-02-12,Credit Card,North Sandraview
579,130,64,4,2024-05-02,PayPal,Loveland
580,77,34,1,2023-12-14,Credit Card,West Adamside
581,95,34,1,2024-02-19,Credit Card,Port Rebeccaville
582,37,34,1,2024-12-09,Cash,South Henry
583,264,60,4,2023-07-18,Credit Card,East Lindsey
584,49,16,2,2022-12-19,Credit Card,Johnmouth
585,143,3,2,2024-07-22,Debit Card,East Emilybury
586,249,13,1,2022-06-28,Cash,South Duanefurt
587,58,60,4,2022-06-03,Debit Card,Nicholsmouth
588,171,70,4,2022-02-19,Debit Card,Jenniferside
589,129,40,1,2022-05-24,Debit Card,Mayschester
590,132,14,4,2023-03-09,Crypto,Bakerside
591,230,28,1,2023-12-01,Cash,Davidfort
592,8,5,3,2023-05-23,Credit Card,East Michele
593,200,7,2,2023-05-09,Debit Card,Savannahport
594,268,39,1,2023-08-27,Credit Card,New Deborahhaven
595,94,23,4,2022-12-12,Debit Card,West Shari
596,20,49,4,2022-08-17,Debit Card,Williamsshire
597,203,77,4,2023-05-20,Debit Card,Liton
598,11,5,4,2024-12-15,PayPal,Lake Robertaside
599,194,22,1,2023-11-02,Credit Card,Jasonton
600,279,13,4,2022-12-23,PayPal,Michaelville
601,39,12,2,2023-09-21,Cash,Port Lauren
602,256,2,4,2024-07-31,Debit Card,Port Josephmouth
603,191,24,3,2023-10-27,Credit Card,Diazville
604,15,55,2,2024-08-28,PayPal,Lake Heather
605,269,48,2,2022-03-27,Debit Card,Fletchermouth
606,156,70,4,2023-09-29,Debit Card,Lunamouth
607,110,30,3,2024-05-19,PayPal,South Christinaburgh
608,292,79,3,2024-04-16,Debit Card,West Tanya
609,48,55,1,2022-06-27,Debit Card,North James
610,30,46,3,2022-01-27,Debit Card,East Thomasshire
611,30,47,4,2022-01-26,PayPal,New Sarah
612,34,70,1,2024-10-10,Debit Card,Andradehaven
613,19,76,2,2024-07-10,PayPal,Humphreyview
614,3,71,2,2022-05-01,Debit Card,Ginaville
615,149,13,3,2023-10-15,Cash,Port Scottton
616,294,75,3,2024-06-14,Debit Card,Wyattport
617,147,11,1,2022-08-07,PayPal,Wilsonview
618,7,62,4,2022-12-20,PayPal,Arthurton
619,123,73,3,2022-08-13,Debit Card,Port David
620,271,12,2,2022-08-17,Debit Card,Smithland
621,165,79,3,2023-03-23,Debit Card,West Courtney
622,260,49,3,2023-02-18,Cash,Mackenziehaven
623,138,75,4,2023-10-11,Debit Card,Saraville
624,295,22,3,2022-09-11,Cash,New Ann
625,15,25,1,2023-09-08,PayPal,Lake Parker
626,49,60,4,2022-03-20,Debit Card,Veronicatown
627,290,30,3,2024-06-08,Debit Card,West Jenniferbury
628,172,1,1,2023-12-10,Crypto,Kathrynborough
629,266,19,2,2024-05-05,PayPal,Rosemouth
630,235,37,2,2023-02-24,Cash,Port Cindy
631,269,50,4,2023-08-21,Crypto,Hughesbury
632,53,78,4,2023-03-04,Credit Card,Anthonybury
633,69,10,3,2024-04-15,Credit Card,Gibsonfort
634,155,6,3,2023-09-25,Crypto,East Ronald
635,85,39,4,2023-03-02,Debit Card,Sarahshire
636,100,60,4,2024-04-25,Credit Card,Lindseyberg
637,262,49,2,2022-08-10,Credit Card,Bridgetborough
638,272,18,3,2023-09-01,Debit Card,Traceyborough
639,38,16,2,2022-08-21,Crypto,West Natasha
640,237,34,1,2022-05-01,Debit Card,South Melvinville
641,84,70,4,2023-05-07,Credit Card,East Carrieview
642,197,63,4,2024-11-29,Crypto,Lake Donna
643,26,62,3,2022-07-22,Crypto,Crystalborough
644,91,60,2,2024-01-08,PayPal,Justinport
645,264,48,3,2023-12-25,Credit Card,Nicholasland
646,279,55,4,2024-12-25,Credit Card,Kathleentown
647,185,80,1,2023-05-18,Credit Card,Port Joshua
648,243,31,1,2023-12-04,PayPal,Floresberg
649,200,43,1,2023-11-19,Crypto,Rebekahland
650,69,28,1,2023-04-24,PayPal,Perezview
651,182,6,2,2024-10-30,Credit Card,West Ronald
652,146,67,4,2022-05-19,Debit Card,New Brendafort
653,234,80,2,2024-11-17,Cash,South Haley
654,266,29,2,2022-08-07,PayPal,Lake Derek
655,20,35,1,2024-08-27,Debit Card,Janetport
656,300,43,2,2024-05-02,Cash,North Kennethberg
657,146,27,3,2024-09-20,PayPal,Laurenshire
658,105,72,1,2024-12-12,Credit Card,North Samuel
659,123,62,3,2023-04-07,PayPal,East Joseph
660,135,17,4,2023-02-19,Debit Card,Sanchezfurt
661,101,71,3,2023-06-09,Debit Card,Staceyside
662,278,59,4,2024-07-06,Credit Card,East Annside
663,2,78,1,2023-10-17,Credit Card,Jessicaview
664,113,1,4,2024-08-25,PayPal,New Scott
665,54,49,4,2022-11-27,Credit Card,Kinghaven
666,201,2,4,2022-03-17,Debit Card,Pammouth
667,107,27,2,2023-04-10,Credit Card,Hallview
668,190,53,1,2022-05-07,PayPal,Stephenside
669,1,42,3,2023-03-27,PayPal,Kariport
670,143,13,1,2023-03-13,PayPal,Lake Derrickhaven
671,154,34,3,2022-09-06,Credit Card,Ramirezland
672,283,62,3,2022-07-06,Credit Card,East Joannemouth
673,196,8,4,2024-06-22,Credit Card,Lake Thomas
674,263,65,4,2024-07-20,Credit Card,Lopezberg
675,183,50,4,2024-06-13,PayPal,West Charles
676,168,29,2,2022-06-15,Cash,Markburgh
677,149,63,4,2023-03-02,Credit Card,Peterchester
678,187,57,3,2024-08-26,Credit Card,Seanborough
679,187,62,1,2024-09-04,Debit Card,Kelleybury
680,72,78,2,2022-10-14,Credit Card,Katiebury
681,260,10,1,2022-08-11,Debit Card,New Katherine
682,236,37,4,2024-12-30,Cash,Bryanthaven
683,125,55,1,2022-01-04,Debit Card,Garciashire
684,141,80,4,2022-03-15,Credit Card,Johnshire
685,254,79,3,2022-02-19,Debit Card,South Jeffrey
686,167,21,3,2023-12-02,Credit Card,North Gina
687,157,53,2,2022-06-08,Credit Card,Paulville
688,100,33,1,2023-12-18,Crypto,East Stephaniechester
689,274,75,1,2022-11-07,Debit Card,West Amandamouth
690,223,8,2,2024-01-04,Credit Card,Port Shawnport
691,264,24,2,2024-11-06,Credit Card,East Christina
692,68,35,4,2024-11-19,Credit Card,Simpsonbury
693,110,23,2,2024-09-06,Debit Card,New Jason
694,100,65,2,2022-09-20,PayPal,East Cheryl
695,13,48,4,2022-10-01,Credit Card,Ashleyberg
696,123,59,2,2022-12-09,Credit Card,South Anthony
697,299,61,1,2022-04-18,Debit Card,Lake Barbaratown
698,44,36,4,2023-06-28,Debit Card,Jamesstad
699,154,14,3,2022-01-12,Credit Card,South Martin
700,280,74,4,2023-09-07,Cash,South Christopherview
701,87,17,4,2024-06-09,PayPal,East Joshuachester
702,210,37,4,2022-03-11,Credit Card,Charlesstad
703,40,75,4,2023-01-10,Debit Card,South Melaniestad
704,106,52,1,2023-12-27,Credit Card,Jacobfurt
705,214,55,4,2023-09-28,Crypto,Jasonchester
706,163,6,1,2024-05-19,Cash,Heathertown
707,15,7,4,2024-01-23,PayPal,Johnfort
708,213,53,3,2024-02-15,Credit Card,Wongfort
709,110,12,4,2024-03-12,Debit Card,North Bradley
710,284,14,3,2022-12-21,Debit Card,East Suzanneville
711,199,14,1,2024-10-14,Debit Card,Judyport
712,239,58,3,2024-10-27,Credit Card,Jessicahaven
713,40,52,2,2022-04-22,PayPal,Michaelburgh
714,279,24,1,2024-01-06,Credit Card,West Mariaburgh
715,246,43,3,2024-04-17,Cash,New Davidfort
716,62,11,3,2024-01-13,Debit Card,North Leah
717,226,60,1,2024-12-18,Credit Card,Jonesberg
718,93,58,4,2022-10-10,Debit Card,New Jason
719,40,59,4,2022-07-27,PayPal,West Dannyfort
720,233,60,3,2023-01-21,Cash,Jofort
721,139,20,1,2023-05-23,PayPal,West Deborahtown
722,173,41,3,2023-04-23,Credit Card,Port Danielle
723,153,77,4,2024-01-12,Credit Card,South Richardfurt
724,27,62,1,2022-12-14,Debit Card,Port Shawn
725,89,25,1,2022-10-28,Crypto,Samanthafurt
726,269,44,3,2024-08-11,PayPal,North Michaelburgh
727,25,15,1,2022-04-15,Credit Card,Jessicafort
728,182,13,4,2022-11-25,Crypto,Alejandroview
729,177,57,2,2023-03-03,Credit Card,South Shelby
730,252,27,4,2024-09-18,Debit Card,East Donnaport
731,273,38,1,2022-08-16,Cash,Sarahside
732,13,36,3,2023-08-18,Credit Card,Aaronborough
733,122,46,4,2023-04-06,Cash,Michaelborough
734,190,19,4,2022-11-21,Debit Card,Lake Sandy
735,297,21,4,2023-01-20,Cash,Lake Nicole
736,145,41,4,2023-05-24,Cash,West Raymondshire
737,17,56,3,2024-02-12,Debit Card,East Benjaminfurt
738,191,68,1,2023-09-03,PayPal,East Kimberly
739,96,14,2,2024-04-20,Cash,Port Robertport
740,229,66,3,2022-11-28,Debit Card,Tracymouth
741,29,28,2,2022-05-06,Credit Card,Jasmineborough
742,247,4,3,2024-07-14,Credit Card,East Alexander
743,197,37,2,2023-03-13,Credit Card,Port James
744,212,58,2,2023-05-28,PayPal,Harrismouth
745,221,62,3,2024-01-18,Credit Card,East Jacquelineland
746,278,55,3,2023-11-17,Credit Card,Mcdowellfurt
747,89,21,2,2022-12-28,Credit Card,Michellechester
748,224,74,1,2023-05-07,Credit Card,Port Eric
749,154,7,4,2023-05-30,Crypto,East Johnathan
750,241,4,4,2024-04-03,Debit Card,Brandontown
751,149,40,1,2022-09-27,PayPal,Edwardbury
752,28,28,4,2023-11-24,Credit Card,Lake Danielbury
753,236,79,3,2022-11-28,Crypto,Tommyfort
754,188,20,2,2022-12-02,Credit Card,Smithmouth
755,127,63,4,2024-12-08,Crypto,Timothyshire
756,27,6,3,2022-04-09,Cash,Port Brianport
757,178,65,2,2022-09-28,Cash,Port Kathyport
758,122,63,4,2023-02-15,Debit Card,Lake Steven
759,253,41,3,2022-02-01,Crypto,Port Briantown
760,225,13,4,2022-07-07,Debit Card,Robinsonshire
761,174,78,2,2022-09-05,Debit Card,Mooremouth
762,267,18,2,2024-04-16,Crypto,South Robertfurt
763,260,36,2,2024-12-28,Credit Card,Lake Robert
764,204,49,3,2023-04-10,Cash,Carrollbury
765,222,16,3,2022-01-01,Credit Card,Jessicafurt
766,127,25,2,2023-03-17,Credit Card,Fordburgh
767,277,31,1,2023-07-19,Debit Card,Justinville
768,253,46,4,2023-11-21,Debit Card,Lake Kelly
769,59,33,3,2023-07-11,PayPal,Jenniferborough
770,199,6,3,2023-04-05,Debit Card,Sharphaven
771,213,13,3,2023-07-19,Debit Card,Knappmouth
772,93,25,3,2024-06-04,Credit Card,Port Rebeccaton
773,33,27,1,2024-04-25,Debit Card,Colemanton
774,169,55,4,2022-04-09,Credit Card,Woodwardton
775,110,72,4,2023-04-17,Credit Card,Jamesport
776,13,10,3,2023-07-12,Crypto,East Marybury
777,198,9,4,2022-01-14,Credit Card,Calhounfort
778,226,61,3,2023-03-09,Credit Card,Schneiderside
779,131,77,4,2022-02-24,Credit Card,North John
780,171,15,3,2023-09-09,Debit Card,Nicolechester
781,112,48,4,2023-11-21,Debit Card,Port Willie
782,248,80,1,2022-06-07,Credit Card,South Danielton
783,265,59,3,2024-04-30,Debit Card,North Pamelaborough
784,116,38,1,2024-01-07,Debit Card,Claytonbury
785,42,16,2,2024-10-23,Credit Card,Port Kelsey
786,25,49,1,2022-12-21,Credit Card,Mcdonaldport
787,185,53,3,2022-11-02,Debit Card,Andersonland
788,178,38,2,2024-11-08,PayPal,East Courtneyburgh
789,26,22,3,2022-01-27,Credit Card,East Lisaborough
790,10,10,3,2024-03-26,Debit Card,North Daniel
791,296,79,4,2024-01-26,Debit Card,Drakeburgh
792,78,23,3,2023-06-11,Cash,Masonbury
793,228,2,4,2022-12-16,Debit Card,Port Kerryfort
794,275,54,2,2024-05-01,Credit Card,New Jennifer
795,66,17,1,2022-05-22,Credit Card,Millerland
796,54,23,4,2023-02-25,Crypto,Kimberlyhaven
797,94,57,1,2024-05-05,Debit Card,Ramirezstad
798,165,26,4,2022-02-13,Crypto,New Brittany
799,144,25,4,2022-06-18,Debit Card,Lake Sara
800,121,61,4,2022-06-17,PayPal,East Rodneyview
801,157,44,1,2023-04-29,Debit Card,Jonathonfort
802,125,70,3,2022-11-11,Debit Card,Wilsonmouth
803,9,76,4,2023-04-27,PayPal,New Kendra
804,54,59,3,2023-07-09,PayPal,Andrewport
805,102,32,1,2023-09-30,Credit Card,Lake James
806,242,58,2,2022-09-10,Debit Card,Valerieport
807,254,35,1,2023-10-27,Credit Card,New Kellymouth
808,83,68,3,2022-06-06,Credit Card,Odonnellmouth
809,127,4,1,2024-07-04,Credit Card,Victorialand
810,168,25,3,2022-03-16,Debit Card,Gailland
811,165,23,2,2023-04-16,Cash,Danielville
812,284,17,2,2022-04-25,Debit Card,Jennahaven
813,37,31,1,2023-12-24,Cash,Michaelside
814,141,50,4,2024-02-04,Crypto,Smithmouth
815,122,26,4,2022-12-10,Debit Card,New Andrea
816,149,9,2,2023-01-27,Credit Card,Amandastad
817,261,7,1,2023-09-24,Credit Card,Dianeville
818,217,24,2,2023-04-23,Credit Card,Eatonland
819,57,19,2,2022-03-17,Credit Card,Huffland
820,178,30,1,2024-05-30,Debit Card,Charlesview
821,151,20,3,2024-08-02,Cash,New Alicia
822,30,69,1,2024-08-21,Debit Card,East Michael
823,72,19,4,2022-02-23,Credit Card,Port Ashleyton
824,196,59,4,2022-04-29,Debit Card,Hermanton
825,54,73,4,2023-02-19,Credit Card,Port Thomasland
826,30,3,1,2024-05-18,Debit Card,East Savannahbury
827,121,78,1,2023-06-14,Credit Card,South Thomas
828,287,55,2,2022-07-26,Credit Card,Roberttown
829,39,79,1,2022-07-18,Debit Card,Lake Johnton
830,123,54,2,2024-06-30,Debit Card,East Josephstad
831,224,70,2,2022-09-30,Crypto,New Matthew
832,120,49,3,2022-01-13,Cash,Brianport
833,217,42,2,2022-01-31,PayPal,West Jeffrey
834,253,23,2,2024-02-25,PayPal,New Savannahfort
835,62,47,3,2022-11-26,Credit Card,Karenland
836,275,5,3,2023-10-25,Debit Card,Caseton
837,290,68,3,2023-06-08,Debit Card,Lake Russellville
838,275,69,4,2023-01-27,Credit Card,Carlsonside
839,177,48,4,2024-03-17,Credit Card,Lake Krystal
840,52,13,3,2022-04-15,PayPal,Ronaldstad
841,274,41,4,2022-12-17,Credit Card,Paulshire
842,290,15,3,2022-09-29,Debit Card,East Briana
843,96,43,3,2024-02-04,Debit Card,Carrton
844,141,55,1,2022-11-21,Credit Card,North Michaelburgh
845,198,10,1,2022-07-07,Credit Card,Stevensonport
846,55,45,4,2023-06-09,Credit Card,Allenfort
847,105,26,1,2022-05-20,Credit Card,East Jennyborough
848,161,20,3,2023-10-20,Debit Card,Kevinton
849,18,59,4,2023-07-23,Credit Card,Mitchellchester
850,133,13,1,2024-08-15,Debit Card,Port Anthonyhaven
851,246,14,3,2023-01-05,Credit Card,Sherrifort
852,102,24,2,2024-07-02,Cash,East Susan
853,96,66,3,2022-12-11,Credit Card,Jacobmouth
854,60,15,2,2022-11-14,Credit Card,East Brooke
855,55,31,4,2023-11-03,Credit Card,New Brianna
856,260,64,1,2023-06-04,PayPal,Lake Robertborough
857,163,52,1,2022-01-24,Debit Card,South Rebeccaland
858,92,74,1,2023-06-05,Credit Card,Newtonchester
859,70,51,1,2023-10-15,PayPal,East Valerie
860,286,47,3,2024-08-31,Credit Card,North Steven
861,20,72,2,2022-12-14,Credit Card,New Jamie
862,274,42,2,2022-06-20,Cash,Michaelberg
863,238,56,4,2023-02-12,PayPal,Mccormickmouth
864,8,31,2,2022-08-28,Credit Card,Lake Amy
865,63,29,2,2023-02-10,Debit Card,Stephanieside
866,17,52,3,2023-03-18,Credit Card,Murphybury
867,227,28,4,2022-03-30,Debit Card,Boydside
868,167,55,1,2024-10-25,PayPal,New Kathleenfort
869,244,45,4,2024-01-24,PayPal,New Conniemouth
870,161,58,2,2023-07-15,Credit Card,Matthewborough
871,20,21,1,2024-05-29,Debit Card,Katieville
872,289,69,4,2024-01-14,Debit Card,North Cassandra
873,78,38,4,2022-10-09,PayPal,South Ashleyshire
874,49,1,4,2022-10-25,Cash,West Michaelmouth
875,96,22,3,2022-12-04,Debit Card,Juliashire
876,270,74,2,2024-09-29,Credit Card,New Courtney
877,83,37,4,2023-02-10,PayPal,East Alexachester
878,233,69,1,2023-01-08,Cash,North Marcport
879,47,19,1,2022-02-25,Credit Card,Turnermouth
880,182,34,3,2022-08-29,PayPal,Johnchester
881,13,48,4,2024-02-26,Credit Card,Rebeccamouth
882,80,47,1,2023-12-04,Debit Card,Jeffreyfurt
883,50,63,4,2023-07-02,Credit Card,Lake Malloryberg
884,43,77,1,2022-07-27,Cash,Lauraside
885,259,39,4,2022-12-20,Debit Card,Fosterfurt
886,89,22,1,2022-06-30,PayPal,North Jessicaborough
887,50,68,1,2024-03-27,Crypto,New Mariestad
888,114,31,1,2023-06-14,PayPal,New Valeriefort
889,287,80,4,2022-07-29,Credit Card,North Timothystad
890,38,53,1,2024-03-31,Debit Card,Sandramouth
891,226,77,3,2022-05-25,Credit Card,North Matthewberg
892,247,14,4,2022-09-10,Debit Card,North Jacobtown
893,124,26,4,2024-04-18,Debit Card,Hendersonville
894,84,4,3,2024-08-17,Credit Card,Blairtown
895,2,72,1,2024-04-19,Debit Card,Thompsonview
896,203,35,1,2024-12-27,Credit Card,Lake Cynthia
897,87,39,1,2023-04-10,Credit Card,West Lauren
898,134,10,3,2022-09-27,Credit Card,West James
899,220,65,2,2024-09-07,Crypto,North Karen
900,58,48,4,2024-02-14,Debit Card,Pedroland
901,189,5,3,2023-12-27,Credit Card,Mitchellfurt
902,113,22,3,2024-08-19,Debit Card,Chanmouth
903,243,16,1,2023-10-27,Debit Card,South April
904,73,38,3,2023-10-04,Crypto,Garretthaven
905,52,57,1,2022-05-10,PayPal,Port Melissastad
906,47,48,3,2024-03-01,Credit Card,East Benjaminville
907,119,78,4,2024-05-05,PayPal,East Christiantown
908,85,26,3,2024-11-07,Cash,Riversbury
909,299,11,4,2024-01-02,Debit Card,West Shawn
910,100,65,1,2023-12-18,Cash,North Feliciamouth
911,260,59,2,2024-04-05,Credit Card,Blairshire
912,130,8,1,2022-01-29,Cash,Laurenhaven
913,170,21,1,2024-10-10,Credit Card,West Robert
914,51,1,1,2023-01-27,Credit Card,Scottborough
915,221,53,2,2024-01-02,Credit Card,East Alvinfort
916,79,15,3,2024-02-01,Debit Card,West Markmouth
917,183,62,1,2024-10-22,Credit Card,Lake Josefurt
918,260,68,2,2023-02-01,Crypto,Port Barbara
919,253,5,2,2023-11-11,Credit Card,West Robertville
920,237,24,3,2024-02-24,Credit Card,Wilsonland
921,148,23,2,2022-05-14,Debit Card,South Brandon
922,36,37,2,2022-08-27,Crypto,Lake Mariah
923,222,3,3,2024-08-28,Debit Card,Littleside
924,163,45,4,2024-06-22,Cash,Torrestown
925,230,24,4,2024-09-10,Credit Card,New Mike
926,81,47,1,2024-07-07,Credit Card,South Crystal
927,299,39,3,2024-08-03,Debit Card,Jessicamouth
928,137,80,1,2023-08-26,Debit Card,Debbieside
929,19,77,4,2023-03-14,PayPal,Lake Williamport
930,144,55,4,2022-10-18,Debit Card,South Christine
931,201,10,3,2022-11-25,Credit Card,Mcclainland
932,57,57,4,2024-06-08,Debit Card,Richardfurt
933,251,67,3,2022-03-20,Debit Card,Erinstad
934,189,76,4,2024-03-18,Debit Card,South Dawn
935,243,29,4,2023-06-03,Debit Card,North David
936,180,34,3,2022-10-15,PayPal,Port Jessicafurt
937,200,29,2,2024-04-22,Debit Card,Lake Joel
938,22,29,1,2024-05-27,Credit Card,Jeffreybury
939,138,22,4,2024-06-19,Crypto,Sherifurt
940,58,57,2,2022-12-08,PayPal,East Patricia
941,226,71,3,2024-01-14,Credit Card,Phelpstown
942,78,74,4,2022-08-28,Debit Card,South Carlos
943,185,74,4,2022-08-02,Debit Card,New Zacharyton
944,223,80,1,2024-08-14,Credit Card,Jessetown
945,115,39,4,2024-02-22,Debit Card,North Bradleyberg
946,254,63,3,2022-12-13,PayPal,New Erica
947,114,54,1,2022-12-13,Debit Card,East Emilyburgh
948,130,25,3,2024-03-08,Debit Card,West Amyport
949,290,29,3,2024-09-19,Debit Card,Lake Melissa
950,95,15,3,2024-10-24,Cash,Williamsstad
951,71,59,2,2022-11-27,Credit Card,Hallmouth
952,147,66,3,2022-03-08,Credit Card,North Davidville
953,192,60,1,2024-08-27,Credit Card,Christophertown
954,32,66,4,2023-02-18,Debit Card,Lake Caleb
955,237,65,4,2023-02-18,Credit Card,West Edwardview
956,36,76,1,2024-08-10,Credit Card,South Sharon
957,13,54,2,2022-09-10,Crypto,North Anthonyfurt
958,164,70,3,2023-06-26,Cash,Virginiaville
959,41,77,1,2024-12-04,Debit Card,Lake Bobby
960,150,7,2,2023-08-26,Debit Card,Alvaradoport
961,42,67,4,2022-04-08,Credit Card,East Emily
962,132,36,1,2023-10-25,Credit Card,North Nichole
963,285,75,3,2024-08-16,Credit Card,Kelleyfurt
964,240,50,1,2023-05-03,Cash,Port Katrinamouth
965,143,70,4,2023-04-19,Debit Card,East Christopher
966,13,66,4,2023-03-01,Credit Card,Leonmouth
967,10,4,1,2022-02-20,PayPal,North Sarahview
968,298,41,3,2024-03-10,Debit Card,Westmouth
969,253,30,3,2024-06-05,PayPal,Joshuafurt
970,24,48,1,2023-05-17,Credit Card,Jennifertown
971,173,5,2,2022-06-20,Debit Card,North Danielle
